Date,Open,High,Low,Close,Volume,Change
2012_9_26_,33.7,33.71,33.675,33.883,0.04K,-0.01%
2012_9_25_,34.245,34.245,34.11,33.886,0.05K,-0.10%
2012_9_24_,33.905,34.075,33.815,33.921,0.13K,-1.63%
2012_9_23_,34.53,34.58,34.448,34.483,-,-0.24%
2012_9_21_,34.87,35.09,34.48,34.567,0.09K,-0.15%
2012_9_20_,34.26,34.61,34.2,34.618,0.05K,0.29%
2012_9_19_,34.575,34.845,34.545,34.519,0.08K,-0.36%
2012_9_18_,34.03,34.845,34,34.644,0.09K,1.01%
2012_9_17_,34.665,34.665,34.19,34.298,0.77K,-1.32%
2012_9_16_,34.64,34.905,34.64,34.758,-,0.45%
2012_9_14_,34.595,34.745,34.38,34.603,0.23K,-0.33%
2012_9_13_,33.285,34.75,32.71,34.716,0.14K,4.46%
2012_9_12_,33.7,33.7,32.51,33.233,0.05K,-0.82%
2012_9_11_,33.7,33.765,33.42,33.509,0.08K,-0.19%
2012_9_10_,33.655,33.85,33.31,33.574,0.19K,-0.34%
2012_9_9_,33.705,33.722,33.638,33.69,-,0.17%
2012_9_7_,32.57,33.685,32.03,33.633,0.12K,3.11%
2012_9_6_,32.225,32.865,32.2,32.619,0.52K,1.08%
2012_9_5_,32.295,32.31,32.035,32.272,0.37K,-0.23%
2012_9_4_,31.66,32.36,31.52,32.348,0.33K,0.51%
2012_9_3_,31.653,32.358,31.578,32.185,-,1.67%
2012_9_2_,31.735,31.785,31.615,31.655,-,0.91%
2012_8_31_,30.435,31.7,30.255,31.37,0.86K,3.30%
2012_8_30_,30.675,30.89,30.195,30.367,14.49K,-1.50%
2012_8_29_,30.75,30.825,30.7,30.831,0.01K,-0.12%
2012_8_28_,30.81,30.815,30.81,30.869,0.01K,-0.55%
2012_8_27_,30.9,31.11,30.9,31.039,0.09K,0.30%
2012_8_26_,30.855,30.983,30.835,30.945,-,1.11%
2012_8_24_,30.35,30.65,30.35,30.606,0.03K,0.52%
2012_8_23_,30.595,30.75,30.45,30.447,0.03K,3.04%
2012_8_22_,29.34,29.75,29.34,29.549,-,0.44%
2012_8_21_,28.67,29.26,28.67,29.421,0.02K,2.92%
2012_8_20_,28.385,28.545,28.385,28.586,0.03K,1.82%
2012_8_19_,28.043,28.125,28.033,28.075,-,0.29%
2012_8_17_,28.12,28.14,28.03,27.995,0.01K,-0.74%
2012_8_16_,27.92,28.115,27.92,28.205,0.04K,1.44%
2012_8_15_,27.82,27.92,27.795,27.805,0.04K,0.18%
2012_8_14_,27.84,27.84,27.685,27.756,0.02K,-0.01%
2012_8_13_,27.845,27.845,27.845,27.76,-,-1.17%
2012_8_12_,28.095,28.123,28.065,28.09,-,0.12%
2012_8_10_,27.765,28.045,27.75,28.055,-,-0.12%
2012_8_9_,28.04,28.04,28.04,28.09,0.01K,0.37%
2012_8_8_,28.002,28.203,27.668,27.987,-,-0.31%
2012_8_7_,27.895,28.005,27.895,28.075,0.01K,0.91%
2012_8_6_,27.747,27.945,27.563,27.822,-,0.25%
2012_8_5_,27.775,27.78,27.668,27.753,-,0.05%
2012_8_3_,27.118,27.858,26.998,27.74,-,2.81%
2012_8_2_,27.39,27.475,26.965,26.981,0.03K,-1.95%
2012_8_1_,27.05,27.335,27.05,27.517,0.04K,-1.36%
2012_7_31_,28.085,28.23,28.01,27.895,0.03K,-0.42%
2012_7_30_,27.57,28.06,27.55,28.014,0.10K,1.35%
2012_7_29_,27.67,27.74,27.635,27.642,-,-0.16%
2012_7_27_,27.423,27.81,27.333,27.685,-,0.93%
2012_7_26_,27.555,27.62,27.555,27.431,0.04K,-0.05%
2012_7_25_,27.24,27.3,27.24,27.445,0.01K,2.44%
2012_7_24_,26.86,26.86,26.775,26.79,0.10K,-0.85%
2012_7_23_,26.95,26.99,26.95,27.019,0.06K,-0.62%
2012_7_22_,27.178,27.288,27.118,27.188,-,-0.33%
2012_7_20_,27.16,27.16,27.01,27.279,0.02K,0.31%
2012_7_19_,27.22,27.395,27.22,27.194,0.02K,0.45%
2012_7_18_,27.265,27.265,26.915,27.071,0.05K,-0.81%
2012_7_17_,27.29,27.325,26.77,27.292,1.10K,-0.02%
2012_7_16_,27.13,27.295,26.885,27.297,0.18K,-0.30%
2012_7_15_,27.405,27.42,27.303,27.378,-,0.12%
2012_7_13_,27.22,27.475,27.14,27.344,0.09K,0.77%
2012_7_12_,26.76,27.05,26.445,27.136,0.06K,0.52%
2012_7_11_,26.985,27.16,26.815,26.995,0.19K,0.54%
2012_7_10_,27.235,27.5,26.73,26.851,0.35K,-2.04%
2012_7_9_,27.125,27.39,27.09,27.411,0.27K,1.65%
2012_7_8_,27.035,27.035,26.91,26.965,-,0.28%
2012_7_6_,27.66,27.675,26.885,26.889,0.26K,-2.71%
2012_7_5_,28.085,28.335,27.495,27.638,0.36K,-1.77%
2012_7_4_,28.252,28.322,28.03,28.135,-,-0.38%
2012_7_3_,27.445,28.37,27.44,28.243,0.19K,2.82%
2012_7_2_,27.44,27.55,27.195,27.468,0.50K,-0.19%
2012_7_1_,27.468,27.523,27.423,27.52,-,-0.22%
2012_6_29_,26.26,27.84,26.235,27.58,2.01K,5.08%
2012_6_28_,26.875,27.065,26.07,26.247,23.94K,-2.58%
2012_6_27_,26.88,26.88,26.72,26.941,-,-0.48%
2012_6_26_,27.51,27.553,26.805,27.07,-,-1.63%
2012_6_25_,26.68,27.18,26.64,27.518,0.02K,3.08%
2012_6_24_,26.915,26.97,26.642,26.697,-,0.15%
2012_6_22_,26.79,26.81,26.65,26.657,0.16K,-0.66%
2012_6_21_,27.855,27.88,26.84,26.833,0.01K,-5.46%
2012_6_20_,28.025,28.525,28.01,28.383,0.01K,0.07%
2012_6_19_,28.35,28.38,28.34,28.362,0.02K,-1.06%
2012_6_18_,28.445,28.77,28.435,28.665,0.01K,0.28%
2012_6_17_,28.998,29.01,28.368,28.585,-,-0.52%
2012_6_15_,28.645,28.645,28.645,28.734,-,1.17%
2012_6_14_,28.9,28.9,28.17,28.401,0.01K,-1.85%
2012_6_13_,28.785,29.055,28.785,28.935,0.01K,-0.03%
2012_6_12_,28.42,28.915,28.42,28.943,-,1.18%
2012_6_11_,28.62,28.66,28.62,28.606,0.02K,-1.08%
2012_6_10_,28.962,28.998,28.773,28.918,-,1.61%
2012_6_8_,27.94,28.415,27.94,28.461,0.02K,-0.20%
2012_6_7_,29.245,29.245,28.56,28.519,0.01K,-3.25%
2012_6_6_,29.23,29.23,29.23,29.476,0.01K,3.83%
2012_6_5_,28.135,28.39,28.08,28.39,0.03K,1.42%
2012_6_4_,28.38,28.415,28.26,27.992,0.01K,-1.17%
2012_6_3_,28.62,28.655,28.322,28.322,-,-0.61%
2012_6_1_,27.72,28.515,27.26,28.497,0.04K,2.73%
2012_5_31_,27.825,28.15,27.57,27.741,0.17K,-0.79%
2012_5_30_,27.765,28,27.41,27.962,0.07K,0.70%
2012_5_29_,28.225,28.24,28.215,27.767,0.02K,-2.14%
2012_5_28_,28.585,28.755,28.288,28.375,-,-0.74%
2012_5_27_,28.555,28.725,28.528,28.587,-,0.76%
2012_5_25_,28.415,28.415,28.415,28.37,0.02K,0.81%
2012_5_24_,28.105,28.445,28.07,28.142,0.05K,2.30%
2012_5_23_,27.68,27.74,27.3,27.508,0.06K,-2.33%
2012_5_22_,28.35,28.61,28,28.165,0.04K,-1.33%
2012_5_21_,28.708,28.828,28.038,28.545,-,-0.56%
2012_5_20_,28.688,28.853,28.633,28.705,-,0.04%
2012_5_18_,28.03,28.71,28.03,28.694,0.10K,2.49%
2012_5_17_,27.205,28.125,27.205,27.996,0.07K,3.04%
2012_5_16_,27.685,27.685,26.895,27.17,0.01K,-3.15%
2012_5_15_,28.05,28.36,27.635,28.054,0.02K,-0.94%
2012_5_14_,28.25,28.395,28.17,28.319,0.03K,-1.65%
2012_5_13_,28.863,28.87,28.767,28.793,-,-0.23%
2012_5_11_,28.5,29.005,28.485,28.858,0.02K,-0.95%
2012_5_10_,29.15,29.21,29,29.136,0.05K,-0.21%
2012_5_9_,28.75,29.27,28.735,29.197,0.08K,-0.74%
2012_5_8_,29.91,29.91,29.16,29.414,0.10K,-2.19%
2012_5_7_,30.15,30.15,29.845,30.072,0.03K,-0.27%
2012_5_6_,30.258,30.273,29.993,30.153,-,-0.75%
2012_5_4_,30.045,30.37,29.92,30.38,0.05K,1.41%
2012_5_3_,30.395,30.48,29.88,29.959,0.11K,-2.07%
2012_5_2_,30.845,30.9,30.41,30.592,0.31K,-0.92%
2012_5_1_,31.045,31.28,30.765,30.877,0.87K,-0.26%
2012_4_30_,31.26,31.38,30.55,30.959,2.41K,-1.34%
2012_4_29_,31.335,31.383,31.293,31.38,-,0.11%
2012_4_27_,31.03,31.395,30.885,31.347,22.06K,0.76%
2012_4_26_,30.735,31.333,30.665,31.11,-,2.50%
2012_4_25_,30.76,30.925,30.76,30.351,-,-1.27%
2012_4_24_,30.725,30.965,30.725,30.74,0.02K,0.70%
2012_4_23_,31.56,31.61,30.625,30.525,0.01K,-3.71%
2012_4_22_,31.658,31.71,31.63,31.7,-,0.13%
2012_4_20_,31.683,31.895,31.538,31.66,-,-0.35%
2012_4_19_,31.47,31.725,31.47,31.771,0.01K,0.93%
2012_4_18_,31.545,31.695,31.465,31.478,0.04K,-0.72%
2012_4_17_,31.46,31.883,31.32,31.705,-,0.79%
2012_4_16_,31.413,31.693,31.185,31.458,-,0.15%
2012_4_15_,31.453,31.493,31.29,31.41,-,-0.28%
2012_4_13_,32.355,32.428,31.307,31.497,-,-3.13%
2012_4_12_,31.59,32.385,31.59,32.515,0.13K,2.89%
2012_4_11_,31.595,31.807,31.37,31.603,-,-0.21%
2012_4_10_,31.76,31.76,31.725,31.67,0.01K,0.18%
2012_4_9_,31.875,31.91,31.313,31.613,-,-0.82%
2012_4_8_,31.883,32.095,31.837,31.873,-,0.50%
2012_4_5_,31.285,31.75,31.285,31.716,0.01K,1.14%
2012_4_4_,32.625,32.662,30.978,31.36,-,-3.88%
2012_4_3_,33.042,33.29,32.475,32.627,-,-1.38%
2012_4_2_,33.105,33.105,32.97,33.083,0.02K,1.91%
2012_4_1_,32.423,32.558,32.392,32.463,-,-0.02%
2012_3_30_,32.32,32.355,32.32,32.469,-,1.54%
2012_3_29_,32.04,32.15,31.645,31.978,0.02K,0.51%
2012_3_28_,32.45,32.45,32.08,31.816,0.05K,-2.41%
2012_3_27_,32.99,32.99,32.6,32.601,0.10K,-0.38%
2012_3_26_,32.14,32.715,32.12,32.726,0.04K,1.08%
2012_3_25_,32.248,32.417,32.18,32.377,-,0.40%
2012_3_23_,31.5,32.14,31.5,32.248,0.04K,2.97%
2012_3_22_,32.295,32.295,31.19,31.319,0.12K,-2.73%
2012_3_21_,32.2,32.3,32.07,32.199,0.02K,1.24%
2012_3_20_,32.13,32.33,32.05,31.805,0.07K,-3.40%
2012_3_19_,32.65,32.99,32.45,32.926,0.03K,1.04%
2012_3_18_,32.565,32.6,32.463,32.587,-,0.04%
2012_3_16_,32.115,32.585,32.115,32.573,0.01K,-0.37%
2012_3_15_,32.085,32.35,31.99,32.693,0.08K,1.70%
2012_3_14_,32.99,33.1,31.62,32.147,0.07K,-4.16%
2012_3_13_,33.655,33.76,33.265,33.544,0.06K,0.51%
2012_3_12_,33.94,33.965,33.37,33.374,0.20K,-2.76%
2012_3_11_,34.273,34.403,34.265,34.323,-,0.43%
2012_3_9_,33.845,34.32,33.28,34.175,0.08K,1.14%
2012_3_8_,33.765,34.065,33.4,33.789,0.12K,0.73%
2012_3_7_,32.94,33.4,32.805,33.543,0.20K,2.45%
2012_3_6_,34.03,34.03,32.455,32.741,0.50K,-2.70%
2012_3_5_,34.785,34.785,33.535,33.651,0.79K,-3.22%
2012_3_4_,34.728,34.87,34.693,34.77,-,0.84%
2012_3_2_,35.5,35.5,34.38,34.481,0.52K,-3.17%
2012_3_1_,34.62,35.615,34.505,35.611,1.13K,2.97%
2012_2_29_,36.93,37.48,33.75,34.583,4.32K,-6.88%
2012_2_28_,35.45,37.225,35.315,37.14,26.15K,4.57%
2012_2_27_,35.38,35.55,35.345,35.516,0.04K,0.02%
2012_2_26_,35.503,35.567,35.457,35.508,-,0.50%
2012_2_24_,35.42,35.59,35.42,35.332,0.02K,-0.60%
2012_2_23_,34.305,35.17,34.305,35.544,0.07K,3.81%
2012_2_22_,34.265,34.265,34.075,34.239,0.04K,-0.51%
2012_2_21_,33.52,34.36,33.52,34.413,0.04K,2.70%
2012_2_20_,33.608,33.67,33.368,33.508,-,-0.28%
2012_2_19_,33.37,33.61,33.358,33.603,-,1.21%
2012_2_17_,33.55,33.55,33.385,33.2,0.05K,-0.46%
2012_2_16_,32.8,33.34,32.7,33.354,0.05K,-0.10%
2012_2_15_,33.685,33.75,33.345,33.386,0.10K,0.18%
2012_2_14_,33.525,33.705,33.525,33.326,0.06K,-1.10%
2012_2_13_,33.63,33.85,33.63,33.696,0.12K,-0.32%
2012_2_12_,33.753,33.843,33.705,33.805,-,0.68%
2012_2_10_,33.9,33.9,33.375,33.576,0.09K,-0.91%
2012_2_9_,33.81,34.4,33.81,33.884,0.04K,0.63%
2012_2_8_,34.4,34.4,33.73,33.673,0.02K,-1.44%
2012_2_7_,33.25,34.29,33.25,34.165,0.05K,1.31%
2012_2_6_,33.5,33.75,33.345,33.722,0.08K,0.22%
2012_2_5_,33.655,33.692,33.595,33.648,-,-0.23%
2012_2_3_,34.24,34.24,33.505,33.725,0.12K,-1.25%
2012_2_2_,33.805,34.335,33.67,34.151,0.14K,1.10%
2012_2_1_,33.17,33.9,33.165,33.778,0.09K,1.64%
2012_1_31_,33.6,33.8,32.99,33.233,0.12K,-0.79%
2012_1_30_,33.265,33.45,33.105,33.497,0.06K,-1.21%
2012_1_29_,33.843,34.013,33.832,33.908,-,0.48%
2012_1_27_,33.52,33.75,33.3,33.747,-,0.13%
2012_1_26_,33.35,33.425,33.35,33.702,0.01K,1.84%
2012_1_25_,32.2,33.19,31.68,33.092,0.10K,3.64%
2012_1_24_,32.17,32.17,31.99,31.931,0.04K,-0.94%
2012_1_23_,32.55,32.66,32.22,32.233,0.09K,1.38%
2012_1_22_,32.095,32.138,31.793,31.793,-,0.46%
2012_1_20_,30.515,32.035,30.515,31.647,0.08K,3.82%
2012_1_19_,30.44,30.44,30.34,30.482,0.01K,-0.10%
2012_1_18_,29.95,30.495,29.9,30.514,0.21K,1.36%
2012_1_17_,30.5,30.5,30.13,30.106,0.06K,0.59%
2012_1_16_,29.788,30.028,29.462,29.93,-,0.49%
2012_1_15_,29.708,29.888,29.618,29.785,-,0.99%
2012_1_13_,29.64,29.85,29.5,29.493,0.09K,-1.99%
2012_1_12_,30.55,30.64,30.1,30.092,0.07K,0.78%
2012_1_11_,29.955,29.99,29.78,29.858,0.15K,0.25%
2012_1_10_,29.72,30.1,29.69,29.783,0.10K,3.60%
2012_1_9_,28.82,29.15,28.755,28.749,0.06K,-0.34%
2012_1_8_,28.773,28.94,28.625,28.848,-,0.68%
2012_1_6_,29.35,29.405,28.675,28.653,0.08K,-2.09%
2012_1_5_,29.08,29.35,28.7,29.265,0.03K,0.70%
2012_1_4_,29.415,29.625,29.055,29.063,0.07K,-1.59%
2012_1_3_,28.165,29.63,28.11,29.533,0.14K,4.88%
2012_1_2_,27.815,28.16,27.815,28.16,-,1.02%
2011_12_30_,27.485,28.34,27.375,27.875,0.18K,2.20%
2011_12_29_,26.925,27.52,26.385,27.274,0.17K,0.30%
2011_12_28_,28.595,28.595,27.455,27.192,0.01K,-5.24%
2011_12_27_,28.97,28.97,28.97,28.697,0.01K,-1.36%
2011_12_26_,29.09,29.18,29.045,29.093,-,0.01%
2011_12_25_,29.09,29.09,29.09,29.09,-,0.15%
2011_12_23_,29.22,29.28,29.02,29.046,0.05K,0.16%
2011_12_22_,29.235,29.235,29.03,29.001,0.01K,-0.67%
2011_12_21_,29.82,29.975,29.185,29.198,0.03K,-1.01%
2011_12_20_,29.23,29.485,29.2,29.496,0.04K,2.34%
2011_12_19_,29.6,29.6,28.68,28.822,0.09K,-2.98%
2011_12_18_,29.752,29.79,29.678,29.708,-,0.31%
2011_12_16_,29.75,29.75,29.44,29.615,0.06K,1.33%
2011_12_15_,28.915,29.22,28.665,29.225,0.08K,1.19%
2011_12_14_,30.98,30.99,28.65,28.881,0.09K,-7.42%
2011_12_13_,31.275,31.4,30.45,31.195,0.10K,0.84%
2011_12_12_,31.755,31.755,30.965,30.935,0.22K,-3.92%
2011_12_11_,32.252,32.3,32.148,32.198,-,0.08%
2011_12_9_,31.97,32.255,31.83,32.173,0.11K,2.24%
2011_12_8_,32.58,33.15,31.46,31.467,0.16K,-3.34%
2011_12_7_,32.53,32.665,32.36,32.555,0.21K,-0.36%
2011_12_6_,32.09,32.425,31.7,32.672,0.19K,1.13%
2011_12_5_,32.735,32.96,31.85,32.306,0.40K,-1.95%
2011_12_4_,32.653,33.082,32.653,32.948,-,1.00%
2011_12_2_,32.815,33.555,32.38,32.621,0.30K,-0.23%
2011_12_1_,32.715,33.38,32.49,32.695,0.63K,-0.11%
2011_11_30_,31.895,32.915,31.135,32.731,2.43K,2.76%
2011_11_29_,32,32.145,31.44,31.853,16.52K,-0.95%
2011_11_28_,32.06,32.06,32.06,32.16,-,1.74%
2011_11_27_,31.365,31.865,31.325,31.61,-,1.93%
2011_11_25_,31.19,31.235,31.02,31.012,0.01K,-2.06%
2011_11_24_,31.752,32.195,31.498,31.663,-,-0.69%
2011_11_23_,31.62,31.63,31.62,31.882,-,-3.24%
2011_11_22_,31.88,33,31.88,32.948,0.02K,5.90%
2011_11_21_,31.175,31.175,31.04,31.113,-,-3.26%
2011_11_20_,32.408,32.433,32.045,32.163,-,-0.57%
2011_11_18_,31.745,32.587,30.928,32.347,-,2.71%
2011_11_17_,31.56,31.61,31.38,31.493,0.01K,-6.86%
2011_11_16_,34.235,34.46,34.235,33.814,-,-1.84%
2011_11_15_,34.6,34.6,34.6,34.448,-,0.36%
2011_11_14_,34.83,34.883,33.957,34.325,-,-1.50%
2011_11_13_,34.73,34.918,34.73,34.847,-,0.52%
2011_11_11_,33.85,34.847,33.703,34.667,-,2.40%
2011_11_10_,34.135,34.333,33.145,33.855,-,-1.44%
2011_11_9_,34.995,35.04,34.965,34.348,0.05K,-1.96%
2011_11_8_,34.953,35.34,34.513,35.033,-,0.63%
2011_11_7_,34.33,34.705,34.33,34.812,0.11K,1.60%
2011_11_6_,34.07,34.423,33.965,34.265,-,0.57%
2011_11_4_,34,34.18,33.96,34.07,0.04K,-1.21%
2011_11_3_,33.99,34.795,33.86,34.488,0.02K,1.65%
2011_11_2_,33.4,33.4,33.365,33.929,0.01K,3.69%
2011_11_1_,32.87,33.42,32.87,32.722,0.01K,-4.70%
2011_10_31_,34.27,34.47,34.17,34.337,0.06K,-2.75%
2011_10_30_,35.253,35.365,35.163,35.308,-,0.11%
2011_10_28_,35.455,35.455,34.875,35.27,0.06K,0.50%
2011_10_27_,33.935,35.32,33.935,35.095,0.01K,5.42%
2011_10_26_,33.59,33.62,33.285,33.291,0.01K,0.78%
2011_10_25_,32.96,33.21,32.96,33.034,0.03K,4.47%
2011_10_24_,31.355,32,31.355,31.62,-,0.44%
2011_10_23_,31.395,31.505,31.168,31.483,-,0.99%
2011_10_21_,30.625,31.28,30.625,31.173,-,3.00%
2011_10_20_,30.37,30.375,30.105,30.266,0.01K,-3.15%
2011_10_19_,31.825,31.84,31.03,31.252,0.06K,-1.73%
2011_10_18_,30.65,30.85,30.65,31.801,0.03K,0.03%
2011_10_17_,32.02,32.445,31.99,31.791,0.01K,-1.53%
2011_10_16_,32.215,32.38,32.153,32.285,-,0.45%
2011_10_14_,31.81,32.42,31.56,32.14,0.03K,1.60%
2011_10_13_,31.79,31.81,31.735,31.633,-,-3.16%
2011_10_12_,32.025,33.065,31.862,32.665,-,2.20%
2011_10_11_,32.255,32.38,32.045,31.963,0.01K,0.06%
2011_10_10_,32.25,32.25,32.2,31.944,0.06K,0.82%
2011_10_9_,31.315,31.743,31.243,31.685,-,2.35%
2011_10_7_,31.905,32.53,30.765,30.958,0.06K,-3.17%
2011_10_6_,30.34,31.95,30.34,31.97,0.01K,5.45%
2011_10_5_,28.605,30.39,28.41,30.317,0.18K,1.75%
2011_10_4_,31.185,31.25,29.43,29.795,0.04K,-3.11%
2011_10_3_,29.965,31.2,29.93,30.75,0.03K,1.09%
2011_10_2_,29.93,30.578,29.81,30.418,-,1.25%
2011_9_30_,29.9,30.275,29.685,30.041,0.01K,-1.41%
2011_9_29_,29.83,30.7,29.265,30.472,0.09K,1.29%
2011_9_28_,31.69,32.42,30.575,30.085,0.13K,-4.48%
2011_9_27_,30.38,32.85,30.38,31.497,0.12K,5.25%
2011_9_26_,30.785,30.785,26.585,29.927,0.14K,-2.33%
2011_9_25_,30.793,30.915,29.237,30.642,-,1.97%
2011_9_23_,36.47,36.53,30.275,30.051,0.29K,-17.75%
2011_9_22_,39.62,39.62,35.5,36.538,0.15K,-9.60%
2011_9_21_,40.11,40.445,39.505,40.42,0.08K,0.85%
2011_9_20_,39.515,40.15,39.375,40.081,0.12K,2.48%
2011_9_19_,40.71,40.71,39.115,39.11,0.05K,-3.98%
2011_9_18_,40.677,40.898,40.662,40.73,-,-0.13%
2011_9_16_,39.475,40.765,39.475,40.781,0.05K,3.37%
2011_9_15_,40.735,40.735,39.485,39.453,0.26K,-2.51%
2011_9_14_,41.075,41.175,40.4,40.469,0.34K,-1.59%
2011_9_13_,40.545,41.19,40.31,41.123,0.15K,2.39%
2011_9_12_,41.225,41.35,39.7,40.164,0.20K,-3.24%
2011_9_11_,41.47,41.53,41.048,41.508,-,-0.16%
2011_9_9_,42.28,42.475,41.3,41.573,0.23K,-2.13%
2011_9_8_,41.52,42.62,41.52,42.479,0.26K,2.18%
2011_9_7_,41.895,41.895,40.58,41.572,0.30K,-0.59%
2011_9_6_,43.005,43.28,41.66,41.818,0.42K,-2.90%
2011_9_5_,43.302,43.385,42.393,43.067,-,-0.51%
2011_9_4_,43.033,43.45,43.033,43.287,-,0.62%
2011_9_2_,41.52,43.395,41.52,43.02,0.70K,3.71%
2011_9_1_,41.585,41.785,41.19,41.482,1.24K,-0.52%
2011_8_31_,41.295,42.01,41.15,41.699,2.30K,0.73%
2011_8_30_,40.805,41.67,40.425,41.398,19.00K,1.20%
2011_8_29_,41.33,41.398,40.355,40.908,-,-1.02%
2011_8_28_,41.695,41.795,41.263,41.328,-,0.93%
