Date,Open,High,Low,Close,Change
2013_1_14_,1.2572,1.2613,1.2455,1.2463,-0.08%
2013_1_11_,1.2453,1.2486,1.2446,1.2473,0.16%
2013_1_10_,1.245,1.2474,1.2444,1.2453,0.02%
2013_1_9_,1.2453,1.2467,1.2439,1.245,-0.02%
2013_1_8_,1.2444,1.2464,1.2432,1.2453,0.07%
2013_1_7_,1.2503,1.2504,1.2405,1.2444,0.06%
2013_1_4_,1.2436,1.2452,1.243,1.2436,0.00%
2013_1_3_,1.2445,1.2453,1.2419,1.2436,-0.07%
2013_1_2_,1.2442,1.2453,1.2415,1.2445,0.02%
2013_1_1_,1.243,1.2457,1.241,1.2442,0.10%
2012_12_31_,1.2484,1.2492,1.2428,1.243,-0.04%
2012_12_28_,1.2434,1.245,1.2426,1.2435,0.01%
2012_12_27_,1.2435,1.2442,1.2416,1.2434,-0.01%
2012_12_26_,1.243,1.2442,1.242,1.2435,0.04%
2012_12_25_,1.243,1.2446,1.241,1.243,0.00%
2012_12_24_,1.244,1.2452,1.2424,1.243,-0.14%
2012_12_21_,1.2433,1.2454,1.2426,1.2447,0.11%
2012_12_20_,1.244,1.2452,1.2427,1.2433,-0.06%
2012_12_19_,1.2432,1.2453,1.2427,1.244,0.06%
2012_12_18_,1.2427,1.2447,1.2425,1.2432,0.04%
2012_12_17_,1.242,1.2443,1.2401,1.2427,0.09%
2012_12_14_,1.2436,1.2442,1.24,1.2416,-0.16%
2012_12_13_,1.2397,1.2446,1.239,1.2436,0.31%
2012_12_12_,1.2405,1.2431,1.2379,1.2397,-0.06%
2012_12_11_,1.2441,1.245,1.2385,1.2405,-0.29%
2012_12_10_,1.2415,1.2486,1.2404,1.2441,0.03%
2012_12_7_,1.2436,1.2451,1.2427,1.2437,0.01%
2012_12_6_,1.2448,1.2457,1.2432,1.2436,-0.10%
2012_12_5_,1.2452,1.2461,1.2439,1.2448,-0.03%
2012_12_4_,1.2446,1.246,1.2437,1.2452,0.05%
2012_12_3_,1.2437,1.2486,1.2434,1.2446,-0.02%
2012_11_30_,1.2444,1.2463,1.2435,1.2448,0.03%
2012_11_29_,1.245,1.2461,1.2431,1.2444,-0.05%
2012_11_28_,1.2452,1.2462,1.2435,1.245,-0.02%
2012_11_27_,1.2449,1.2466,1.2442,1.2452,0.02%
2012_11_26_,1.2505,1.2512,1.2438,1.2449,0.03%
2012_11_23_,1.2437,1.2454,1.2432,1.2445,0.06%
2012_11_22_,1.2437,1.2454,1.2432,1.2437,0.00%
2012_11_21_,1.2431,1.2453,1.2424,1.2437,0.05%
2012_11_20_,1.243,1.2453,1.2425,1.2431,0.01%
2012_11_19_,1.2451,1.2467,1.2421,1.243,-0.02%
2012_11_16_,1.2437,1.2444,1.242,1.2433,-0.03%
2012_11_15_,1.2444,1.2459,1.242,1.2437,-0.06%
2012_11_14_,1.2456,1.2464,1.244,1.2444,-0.10%
2012_11_13_,1.2441,1.2473,1.2433,1.2456,0.12%
2012_11_12_,1.2418,1.2453,1.2412,1.2441,0.27%
2012_11_9_,1.241,1.2436,1.2399,1.2408,-0.02%
2012_11_8_,1.2407,1.2428,1.2403,1.241,0.02%
2012_11_7_,1.241,1.2425,1.2399,1.2407,-0.02%
2012_11_6_,1.241,1.2423,1.2397,1.241,0.00%
2012_11_5_,1.2406,1.2421,1.2282,1.241,-0.09%
2012_11_2_,1.2418,1.2437,1.2397,1.2421,0.02%
2012_11_1_,1.2426,1.243,1.239,1.2418,-0.06%
2012_10_31_,1.2417,1.2434,1.241,1.2426,0.07%
2012_10_30_,1.2412,1.2436,1.2402,1.2417,0.04%
2012_10_29_,1.2428,1.2441,1.2401,1.2412,0.06%
2012_10_26_,1.2418,1.2432,1.2317,1.2405,-0.10%
2012_10_25_,1.2405,1.2427,1.2401,1.2418,0.10%
2012_10_24_,1.2402,1.2415,1.2388,1.2405,0.02%
2012_10_23_,1.2396,1.2413,1.2385,1.2402,0.05%
2012_10_22_,1.2391,1.2434,1.2381,1.2396,0.03%
2012_10_19_,1.2395,1.241,1.2383,1.2392,-0.02%
2012_10_18_,1.2393,1.2414,1.2381,1.2395,0.02%
2012_10_17_,1.2371,1.2405,1.2367,1.2393,0.18%
2012_10_16_,1.2355,1.2388,1.2352,1.2371,0.13%
2012_10_15_,1.2346,1.2386,1.2308,1.2355,-0.08%
2012_10_12_,1.2354,1.2387,1.2347,1.2365,0.09%
2012_10_11_,1.2339,1.236,1.2323,1.2354,0.12%
2012_10_10_,1.2336,1.2351,1.2319,1.2339,0.02%
2012_10_9_,1.2337,1.2342,1.2317,1.2336,-0.01%
2012_10_8_,1.2343,1.2344,1.2312,1.2337,-0.01%
2012_10_5_,1.2337,1.2354,1.2323,1.2338,0.01%
2012_10_4_,1.2338,1.2351,1.2328,1.2337,-0.01%
2012_10_3_,1.2343,1.2358,1.2328,1.2338,-0.04%
2012_10_2_,1.2341,1.2349,1.2329,1.2343,0.02%
2012_10_1_,1.2232,1.2525,1.2226,1.2341,-0.02%
2012_9_28_,1.2305,1.235,1.23,1.2343,0.31%
2012_9_27_,1.2302,1.2316,1.2286,1.2305,0.02%
2012_9_26_,1.2296,1.2314,1.2282,1.2302,0.05%
2012_9_25_,1.2286,1.2308,1.2277,1.2296,0.08%
2012_9_24_,1.2281,1.2634,1.2244,1.2286,-0.07%
2012_9_21_,1.2297,1.2308,1.2282,1.2294,-0.02%
2012_9_20_,1.2294,1.2323,1.2284,1.2297,0.02%
2012_9_19_,1.2272,1.2299,1.2261,1.2294,0.18%
2012_9_18_,1.2268,1.2279,1.2253,1.2272,0.03%
2012_9_17_,1.2264,1.2811,1.2254,1.2268,-0.07%
2012_9_14_,1.2249,1.2292,1.2243,1.2277,0.23%
2012_9_13_,1.2257,1.2282,1.2223,1.2249,-0.07%
2012_9_12_,1.2239,1.2277,1.2232,1.2257,0.15%
2012_9_11_,1.2235,1.2257,1.222,1.2239,0.03%
2012_9_10_,1.2329,1.2335,1.2198,1.2235,0.07%
2012_9_7_,1.223,1.2242,1.2219,1.2227,-0.02%
2012_9_6_,1.2219,1.2251,1.2212,1.223,0.09%
2012_9_5_,1.2228,1.2229,1.2195,1.2219,-0.07%
2012_9_4_,1.2234,1.2249,1.2208,1.2228,-0.05%
2012_9_3_,1.2215,1.2269,1.2201,1.2234,0.19%
2012_8_31_,1.2215,1.2281,1.2204,1.2211,-0.03%
2012_8_30_,1.2211,1.2225,1.2204,1.2215,0.03%
2012_8_29_,1.2212,1.223,1.2199,1.2211,-0.01%
2012_8_28_,1.2196,1.222,1.219,1.2212,0.13%
2012_8_27_,1.2187,1.221,1.2178,1.2196,-0.11%
2012_8_24_,1.221,1.2215,1.2194,1.221,0.00%
2012_8_23_,1.2294,1.2331,1.2198,1.221,-0.68%
2012_8_22_,1.2205,1.2304,1.2195,1.2294,0.73%
2012_8_21_,1.2194,1.2228,1.2192,1.2205,0.09%
2012_8_20_,1.2194,1.2208,1.2185,1.2194,-0.09%
2012_8_17_,1.2184,1.2223,1.2178,1.2205,0.17%
2012_8_16_,1.2191,1.2201,1.2171,1.2184,-0.06%
2012_8_15_,1.2202,1.2208,1.2179,1.2191,-0.09%
2012_8_14_,1.2188,1.2212,1.2185,1.2202,0.11%
2012_8_13_,1.22,1.2224,1.2184,1.2188,-0.05%
2012_8_10_,1.2196,1.2211,1.2179,1.2194,-0.02%
2012_8_9_,1.2192,1.2219,1.2184,1.2196,0.03%
2012_8_8_,1.2174,1.2202,1.2169,1.2192,0.15%
2012_8_7_,1.217,1.219,1.2164,1.2174,0.03%
2012_8_6_,1.2306,1.2308,1.2156,1.217,0.01%
2012_8_3_,1.2178,1.2187,1.2153,1.2169,-0.07%
2012_8_2_,1.2178,1.2208,1.2154,1.2178,0.00%
2012_8_1_,1.2188,1.2194,1.2154,1.2178,-0.08%
2012_7_31_,1.2155,1.2201,1.2147,1.2188,0.27%
2012_7_30_,1.2148,1.2335,1.2129,1.2155,-0.03%
2012_7_27_,1.2148,1.2181,1.2138,1.2159,0.09%
2012_7_26_,1.215,1.2167,1.2138,1.2148,-0.02%
2012_7_25_,1.2145,1.2164,1.2115,1.215,0.04%
2012_7_24_,1.2153,1.2163,1.2128,1.2145,-0.07%
2012_7_23_,1.2132,1.2159,1.2112,1.2153,-0.07%
2012_7_20_,1.2173,1.219,1.2158,1.2162,-0.09%
2012_7_19_,1.2179,1.2187,1.2154,1.2173,-0.05%
2012_7_18_,1.2171,1.2188,1.2161,1.2179,0.07%
2012_7_17_,1.2159,1.2184,1.2155,1.2171,0.10%
2012_7_16_,1.2201,1.2201,1.2144,1.2159,-0.04%
2012_7_13_,1.2176,1.2178,1.2148,1.2164,-0.10%
2012_7_12_,1.2176,1.2183,1.216,1.2176,0.00%
2012_7_11_,1.2181,1.2191,1.2167,1.2176,-0.04%
2012_7_10_,1.2169,1.2196,1.2162,1.2181,0.10%
2012_7_9_,1.2076,1.2202,1.2076,1.2169,-0.13%
2012_7_6_,1.2196,1.2202,1.2158,1.2185,-0.09%
2012_7_5_,1.2222,1.2226,1.2181,1.2196,-0.21%
2012_7_4_,1.2207,1.2227,1.2197,1.2222,0.12%
2012_7_3_,1.222,1.2225,1.2196,1.2207,-0.11%
2012_7_2_,1.2282,1.2284,1.2163,1.222,0.08%
2012_6_29_,1.2205,1.225,1.219,1.221,0.04%
2012_6_28_,1.2206,1.2219,1.2184,1.2205,-0.01%
2012_6_27_,1.2193,1.2214,1.2179,1.2206,0.11%
2012_6_26_,1.2192,1.2206,1.2178,1.2193,0.01%
2012_6_25_,1.2168,1.2206,1.2121,1.2192,-0.07%
2012_6_22_,1.2191,1.2203,1.2175,1.22,0.07%
2012_6_21_,1.22,1.2207,1.2174,1.2191,-0.07%
2012_6_20_,1.2206,1.222,1.2182,1.22,-0.05%
2012_6_19_,1.2206,1.2223,1.2186,1.2206,0.00%
2012_6_18_,1.2275,1.2296,1.2195,1.2206,0.12%
2012_6_15_,1.2178,1.2202,1.217,1.2191,0.11%
2012_6_14_,1.2184,1.2194,1.2168,1.2178,-0.05%
2012_6_13_,1.2174,1.2193,1.2167,1.2184,0.08%
2012_6_12_,1.2188,1.2191,1.2161,1.2174,-0.11%
2012_6_11_,1.236,1.2361,1.2167,1.2188,0.06%
2012_6_8_,1.2191,1.2196,1.2163,1.2181,-0.08%
2012_6_7_,1.2194,1.221,1.2175,1.2191,-0.02%
2012_6_6_,1.2187,1.2206,1.2178,1.2194,0.06%
2012_6_5_,1.2192,1.2205,1.2175,1.2187,-0.04%
2012_6_4_,1.2148,1.2212,1.2135,1.2192,0.11%
2012_6_1_,1.2192,1.2205,1.2169,1.2179,-0.11%
2012_5_31_,1.2214,1.2223,1.2166,1.2192,-0.18%
2012_5_30_,1.2228,1.2237,1.219,1.2214,-0.11%
2012_5_29_,1.2243,1.2257,1.2214,1.2228,-0.12%
2012_5_28_,1.2229,1.2339,1.2179,1.2243,0.02%
2012_5_25_,1.2243,1.2248,1.2215,1.224,-0.02%
2012_5_24_,1.2264,1.2268,1.2224,1.2243,-0.17%
2012_5_23_,1.228,1.2291,1.2241,1.2264,-0.13%
2012_5_22_,1.227,1.2294,1.2261,1.228,0.08%
2012_5_21_,1.2264,1.2354,1.2255,1.227,0.02%
2012_5_18_,1.2287,1.2291,1.2262,1.2268,-0.15%
2012_5_17_,1.2286,1.23,1.2253,1.2287,0.01%
2012_5_16_,1.2292,1.2303,1.2274,1.2286,-0.05%
2012_5_15_,1.2288,1.2305,1.2271,1.2292,0.03%
2012_5_14_,1.231,1.2314,1.2275,1.2288,-0.12%
2012_5_11_,1.2297,1.2314,1.2279,1.2303,0.05%
2012_5_10_,1.2309,1.2312,1.2284,1.2297,-0.10%
2012_5_9_,1.2306,1.2314,1.229,1.2309,0.02%
2012_5_8_,1.2308,1.2321,1.2291,1.2306,-0.02%
2012_5_7_,1.2151,1.2317,1.2149,1.2308,0.00%
2012_5_4_,1.2313,1.2318,1.2296,1.2308,-0.04%
2012_5_3_,1.2302,1.2325,1.2291,1.2313,0.09%
2012_5_2_,1.2295,1.2314,1.2268,1.2302,0.06%
2012_5_1_,1.2296,1.2337,1.2265,1.2295,-0.01%
2012_4_30_,1.2288,1.2309,1.2279,1.2296,-0.04%
2012_4_27_,1.2288,1.2313,1.2286,1.2301,0.11%
2012_4_26_,1.2314,1.2322,1.2276,1.2288,-0.21%
2012_4_25_,1.2305,1.232,1.2294,1.2314,0.07%
2012_4_24_,1.2293,1.2313,1.2292,1.2305,0.10%
2012_4_23_,1.2289,1.2311,1.2265,1.2293,-0.02%
2012_4_20_,1.2311,1.2322,1.2292,1.2296,-0.12%
2012_4_19_,1.2307,1.233,1.2295,1.2311,0.03%
2012_4_18_,1.2319,1.233,1.2298,1.2307,-0.10%
2012_4_17_,1.2277,1.2335,1.2276,1.2319,0.34%
2012_4_16_,1.2196,1.23,1.2164,1.2277,-0.24%
2012_4_13_,1.2316,1.233,1.23,1.2306,-0.08%
2012_4_12_,1.231,1.2322,1.2297,1.2316,0.05%
2012_4_11_,1.2305,1.2322,1.2295,1.231,0.04%
2012_4_10_,1.2347,1.238,1.2292,1.2305,-0.34%
2012_4_9_,1.2322,1.2368,1.2279,1.2347,0.11%
2012_4_6_,1.2302,1.2348,1.2292,1.2333,0.25%
2012_4_5_,1.2331,1.2338,1.2286,1.2302,-0.24%
2012_4_4_,1.2326,1.2342,1.229,1.2331,0.04%
2012_4_3_,1.2334,1.2341,1.2314,1.2326,-0.06%
2012_4_2_,1.2342,1.2342,1.2317,1.2334,0.02%
2012_3_30_,1.2309,1.2339,1.2305,1.2332,0.19%
2012_3_29_,1.2321,1.2324,1.2295,1.2309,-0.10%
2012_3_28_,1.2312,1.2328,1.2296,1.2321,0.07%
2012_3_27_,1.2303,1.2325,1.2293,1.2312,0.07%
2012_3_26_,1.237,1.237,1.2292,1.2303,-0.14%
2012_3_23_,1.2325,1.235,1.2304,1.232,-0.04%
2012_3_22_,1.2283,1.234,1.2271,1.2325,0.34%
2012_3_21_,1.2273,1.2293,1.2264,1.2283,0.08%
2012_3_20_,1.2273,1.2298,1.2266,1.2273,0.00%
2012_3_19_,1.2284,1.2293,1.2267,1.2273,-0.08%
2012_3_16_,1.2265,1.2295,1.2256,1.2283,0.15%
2012_3_15_,1.2262,1.2274,1.2248,1.2265,0.02%
2012_3_14_,1.2265,1.227,1.2228,1.2262,-0.02%
2012_3_13_,1.2264,1.2282,1.2248,1.2265,0.01%
2012_3_12_,1.229,1.229,1.2251,1.2264,-0.21%
2012_3_9_,1.2286,1.2306,1.2276,1.229,0.03%
2012_3_8_,1.2301,1.2306,1.2268,1.2286,-0.12%
2012_3_7_,1.2316,1.2346,1.2292,1.2301,-0.12%
2012_3_6_,1.2311,1.2318,1.2295,1.2316,0.04%
2012_3_5_,1.2303,1.2331,1.2297,1.2311,-0.05%
2012_3_2_,1.2317,1.2328,1.2303,1.2317,0.00%
2012_3_1_,1.2323,1.2331,1.2299,1.2317,-0.05%
2012_2_29_,1.2314,1.2333,1.2304,1.2323,0.07%
2012_2_28_,1.231,1.2322,1.2297,1.2314,0.03%
2012_2_27_,1.2332,1.2332,1.2293,1.231,-0.04%
2012_2_24_,1.231,1.2327,1.2303,1.2315,0.04%
2012_2_23_,1.2323,1.2325,1.2302,1.231,-0.11%
2012_2_22_,1.2316,1.2328,1.2305,1.2323,0.06%
2012_2_21_,1.231,1.237,1.2278,1.2316,0.05%
2012_2_20_,1.2385,1.2385,1.229,1.231,0.02%
2012_2_17_,1.2301,1.2324,1.2296,1.2308,0.06%
2012_2_16_,1.2308,1.2319,1.2293,1.2301,-0.06%
2012_2_15_,1.2308,1.2326,1.2294,1.2308,0.00%
2012_2_14_,1.2314,1.2322,1.2296,1.2308,-0.05%
2012_2_13_,1.2343,1.2365,1.2303,1.2314,0.05%
2012_2_10_,1.2316,1.233,1.2295,1.2308,-0.06%
2012_2_9_,1.2321,1.2333,1.2304,1.2316,-0.04%
2012_2_8_,1.2295,1.233,1.2289,1.2321,0.21%
2012_2_7_,1.2283,1.2314,1.2277,1.2295,0.10%
2012_2_6_,1.2318,1.2324,1.2254,1.2283,-0.53%
2012_2_3_,1.2281,1.2358,1.2263,1.2348,0.55%
2012_2_2_,1.2261,1.2321,1.2252,1.2281,0.16%
2012_2_1_,1.2314,1.2325,1.224,1.2261,-0.43%
2012_1_31_,1.226,1.233,1.2256,1.2314,0.44%
2012_1_30_,1.2257,1.2279,1.221,1.226,-0.06%
2012_1_27_,1.219,1.2281,1.2176,1.2267,0.63%
2012_1_26_,1.2378,1.2402,1.2186,1.219,-1.52%
2012_1_25_,1.2286,1.2389,1.2242,1.2378,0.75%
2012_1_24_,1.2241,1.229,1.221,1.2286,0.37%
2012_1_23_,1.2203,1.2264,1.22,1.2241,-0.06%
2012_1_20_,1.2315,1.2334,1.2232,1.2248,-0.54%
2012_1_19_,1.2341,1.2358,1.227,1.2315,-0.21%
2012_1_18_,1.2303,1.2343,1.2276,1.2341,0.31%
2012_1_17_,1.229,1.2357,1.2276,1.2303,0.11%
2012_1_16_,1.2279,1.2315,1.226,1.229,-0.09%
2012_1_13_,1.2303,1.2357,1.2281,1.2301,-0.02%
2012_1_12_,1.2337,1.2344,1.2283,1.2303,-0.28%
2012_1_11_,1.2266,1.2337,1.2248,1.2337,0.58%
2012_1_10_,1.2324,1.2351,1.2266,1.2266,-0.47%
2012_1_9_,1.2257,1.2328,1.2257,1.2324,0.24%
2012_1_6_,1.2328,1.2335,1.2285,1.2295,-0.27%
2012_1_5_,1.2336,1.2346,1.231,1.2328,-0.06%
2012_1_4_,1.2337,1.2338,1.2336,1.2336,-0.01%
2012_1_3_,1.2356,1.2357,1.2337,1.2337,-0.15%
2012_1_2_,1.2314,1.2356,1.2306,1.2356,0.20%
2011_12_30_,1.2304,1.2331,1.2292,1.2331,0.22%
2011_12_29_,1.2306,1.2309,1.2304,1.2304,-0.02%
2011_12_28_,1.2303,1.2306,1.23,1.2306,0.02%
2011_12_27_,1.2284,1.2303,1.2282,1.2303,0.15%
2011_12_26_,1.2277,1.2299,1.2277,1.2284,0.01%
2011_12_23_,1.229,1.2306,1.2283,1.2283,-0.06%
2011_12_22_,1.2279,1.229,1.2279,1.229,0.09%
2011_12_21_,1.2279,1.228,1.2278,1.2279,0.00%
2011_12_20_,1.2271,1.2279,1.227,1.2279,0.07%
2011_12_19_,1.2262,1.2271,1.2261,1.2271,0.00%
2011_12_16_,1.2222,1.2271,1.2205,1.2271,0.40%
2011_12_15_,1.2225,1.2232,1.2222,1.2222,-0.02%
2011_12_14_,1.2163,1.2225,1.216,1.2225,0.51%
2011_12_13_,1.2155,1.2226,1.2148,1.2163,0.07%
2011_12_12_,1.223,1.2232,1.2155,1.2155,-0.74%
2011_12_9_,1.2245,1.2246,1.2244,1.2246,0.01%
2011_12_8_,1.2225,1.2245,1.2223,1.2245,0.16%
2011_12_7_,1.2219,1.2225,1.2218,1.2225,0.05%
2011_12_6_,1.2148,1.2219,1.2146,1.2219,0.58%
2011_12_5_,1.2239,1.2241,1.2148,1.2148,-0.59%
2011_12_2_,1.2193,1.222,1.2191,1.222,0.22%
2011_12_1_,1.2189,1.2193,1.2188,1.2193,0.03%
2011_11_30_,1.2195,1.2199,1.2189,1.2189,-0.05%
2011_11_29_,1.2158,1.2195,1.2155,1.2195,0.30%
2011_11_28_,1.2274,1.2275,1.2158,1.2158,-0.40%
2011_11_25_,1.2248,1.225,1.2207,1.2207,-0.33%
2011_11_24_,1.226,1.2261,1.2248,1.2248,-0.10%
2011_11_23_,1.2274,1.2274,1.226,1.226,-0.11%
2011_11_22_,1.2208,1.2274,1.2208,1.2274,0.54%
2011_11_21_,1.2266,1.2273,1.2208,1.2208,-0.44%
2011_11_18_,1.2206,1.2262,1.2203,1.2262,0.46%
2011_11_17_,1.221,1.221,1.2206,1.2206,-0.03%
2011_11_16_,1.2246,1.2249,1.221,1.221,-0.29%
2011_11_15_,1.2246,1.2248,1.2246,1.2246,0.00%
2011_11_14_,1.227,1.2272,1.2246,1.2246,0.11%
2011_11_11_,1.2264,1.2265,1.2233,1.2233,-0.25%
2011_11_10_,1.2197,1.2264,1.2196,1.2264,0.55%
2011_11_9_,1.2274,1.2274,1.2197,1.2197,-0.63%
2011_11_8_,1.2243,1.2274,1.2241,1.2274,0.25%
2011_11_7_,1.2283,1.2285,1.2243,1.2243,-0.35%
2011_11_4_,1.2259,1.2286,1.2253,1.2286,0.22%
2011_11_3_,1.2183,1.2259,1.218,1.2259,0.62%
2011_11_2_,1.22,1.2232,1.2183,1.2183,-0.14%
2011_11_1_,1.2166,1.22,1.2046,1.22,0.28%
2011_10_31_,1.2188,1.219,1.2166,1.2166,-0.23%
2011_10_28_,1.2239,1.2243,1.2194,1.2194,-0.37%
2011_10_27_,1.2277,1.2279,1.2239,1.2239,-0.31%
2011_10_26_,1.2212,1.2277,1.2211,1.2277,0.53%
2011_10_25_,1.2188,1.2212,1.2165,1.2212,0.20%
2011_10_24_,1.2165,1.2198,1.2164,1.2188,-0.16%
2011_10_21_,1.2301,1.2303,1.2208,1.2208,-0.76%
2011_10_20_,1.2182,1.2301,1.2181,1.2301,0.98%
2011_10_19_,1.2196,1.2197,1.2182,1.2182,-0.11%
2011_10_18_,1.2182,1.2196,1.2182,1.2196,0.11%
2011_10_17_,1.2202,1.2205,1.2182,1.2182,-0.24%
2011_10_14_,1.2202,1.2211,1.22,1.2211,0.07%
2011_10_13_,1.221,1.2214,1.2202,1.2202,-0.07%
2011_10_12_,1.2186,1.221,1.2185,1.221,0.20%
2011_10_11_,1.2212,1.2246,1.2186,1.2186,-0.21%
2011_10_10_,1.217,1.2212,1.2168,1.2212,1.03%
2011_10_7_,1.2226,1.2241,1.2087,1.2087,-1.14%
2011_10_6_,1.2224,1.2226,1.2219,1.2226,0.02%
2011_10_5_,1.2337,1.234,1.2224,1.2224,-0.92%
2011_10_4_,1.2134,1.2337,1.2133,1.2337,1.67%
2011_10_3_,1.2121,1.2134,1.212,1.2134,-0.08%
2011_9_30_,1.214,1.2144,1.2102,1.2144,0.03%
2011_9_29_,1.2101,1.214,1.21,1.214,0.32%
2011_9_28_,1.2162,1.2163,1.2101,1.2101,-0.50%
2011_9_27_,1.2173,1.2173,1.2162,1.2162,-0.09%
2011_9_26_,1.2211,1.2214,1.2173,1.2173,-0.23%
2011_9_23_,1.2266,1.2266,1.2201,1.2201,-0.53%
2011_9_22_,1.2075,1.2266,1.2068,1.2266,1.58%
2011_9_21_,1.2208,1.221,1.2075,1.2075,-1.09%
2011_9_20_,1.2184,1.2208,1.2182,1.2208,0.20%
2011_9_19_,1.2126,1.2184,1.2115,1.2184,-0.34%
2011_9_16_,1.221,1.2226,1.221,1.2226,0.13%
2011_9_15_,1.2237,1.2241,1.221,1.221,-0.22%
2011_9_14_,1.2191,1.2237,1.2148,1.2237,0.38%
2011_9_13_,1.2219,1.222,1.2191,1.2191,-0.23%
2011_9_12_,1.2134,1.2219,1.2121,1.2219,0.16%
2011_9_9_,1.2168,1.2199,1.2163,1.2199,0.25%
2011_9_8_,1.2208,1.2213,1.2168,1.2168,-0.33%
2011_9_7_,1.221,1.221,1.2207,1.2208,-0.02%
2011_9_6_,1.2178,1.221,1.2178,1.221,0.26%
2011_9_5_,1.2154,1.2178,1.2153,1.2178,-0.19%
2011_9_2_,1.2186,1.2201,1.2186,1.2201,0.12%
2011_9_1_,1.2175,1.2186,1.2174,1.2186,0.09%
2011_8_31_,1.222,1.2222,1.2175,1.2175,-0.37%
2011_8_30_,1.2215,1.222,1.2214,1.222,0.04%
2011_8_29_,1.2215,1.2215,1.2214,1.2215,-0.12%
2011_8_26_,1.2204,1.223,1.2204,1.223,0.21%
2011_8_25_,1.2213,1.2216,1.2204,1.2204,-0.07%
2011_8_24_,1.2203,1.2213,1.2203,1.2213,0.08%
2011_8_23_,1.2162,1.2203,1.2162,1.2203,0.34%
2011_8_22_,1.2171,1.2171,1.2162,1.2162,-0.24%
2011_8_19_,1.2186,1.2191,1.2186,1.2191,0.04%
2011_8_18_,1.22,1.2206,1.2186,1.2186,-0.11%
2011_8_17_,1.2171,1.22,1.2145,1.22,0.24%
2011_8_16_,1.2179,1.2219,1.2145,1.2171,-0.07%
2011_8_15_,1.2238,1.224,1.2179,1.2179,-0.24%
2011_8_12_,1.2181,1.2208,1.2162,1.2208,0.22%
2011_8_11_,1.2118,1.2181,1.2118,1.2181,0.52%
2011_8_10_,1.223,1.2234,1.2118,1.2118,-0.92%
2011_8_9_,1.2077,1.223,1.2072,1.223,1.27%
2011_8_8_,1.2253,1.2295,1.2077,1.2077,-1.28%
2011_8_5_,1.2059,1.2233,1.2053,1.2233,1.44%
2011_8_4_,1.214,1.2144,1.2059,1.2059,-0.67%
2011_8_3_,1.2103,1.214,1.2102,1.214,0.31%
2011_8_2_,1.2165,1.2166,1.2098,1.2103,-0.51%
2011_8_1_,1.2082,1.2165,1.2079,1.2165,0.40%
2011_7_29_,1.2114,1.2116,1.2112,1.2116,0.02%
2011_7_28_,1.2083,1.2114,1.2082,1.2114,0.26%
2011_7_27_,1.2109,1.2124,1.2083,1.2083,-0.21%
2011_7_26_,1.2103,1.2109,1.21,1.2109,0.05%
2011_7_25_,1.2054,1.2103,1.2048,1.2103,0.17%
2011_7_22_,1.2105,1.2105,1.2082,1.2082,-0.19%
2011_7_21_,1.2123,1.2125,1.2105,1.2105,-0.15%
2011_7_20_,1.2075,1.2123,1.2074,1.2123,0.40%
2011_7_19_,1.212,1.2121,1.2075,1.2075,-0.37%
2011_7_18_,1.3292,1.3293,1.212,1.212,0.07%
2011_7_15_,1.2106,1.2111,1.2103,1.2111,0.04%
2011_7_14_,1.1984,1.2106,1.1982,1.2106,1.02%
2011_7_13_,1.2061,1.2062,1.1984,1.1984,-0.64%
2011_7_12_,1.2046,1.2061,1.2046,1.2061,0.12%
2011_7_11_,1.2001,1.2046,1.1951,1.2046,0.00%
2011_7_8_,1.2049,1.2055,1.2046,1.2046,-0.02%
2011_7_7_,1.2033,1.2049,1.2029,1.2049,0.13%
2011_7_6_,1.2009,1.2033,1.2007,1.2033,0.20%
2011_7_5_,1.2056,1.2056,1.2009,1.2009,-0.39%
2011_7_4_,1.2083,1.2083,1.2056,1.2056,0.02%
2011_7_1_,1.204,1.2053,1.2039,1.2053,0.11%
2011_6_30_,1.2067,1.2068,1.204,1.204,-0.22%
2011_6_29_,1.2021,1.2067,1.2021,1.2067,0.38%
2011_6_28_,1.2094,1.2094,1.2021,1.2021,-0.60%
2011_6_27_,1.2018,1.2094,1.2007,1.2094,0.62%
2011_6_24_,1.2123,1.2125,1.202,1.202,-0.85%
2011_6_23_,1.1986,1.2123,1.1949,1.2123,1.14%
2011_6_22_,1.2028,1.2029,1.1986,1.1986,-0.35%
2011_6_21_,1.2076,1.2078,1.2028,1.2028,-0.40%
2011_6_20_,1.1999,1.2076,1.1972,1.2076,0.35%
2011_6_17_,1.2089,1.2092,1.2034,1.2034,-0.45%
2011_6_16_,1.199,1.2089,1.1947,1.2089,0.83%
2011_6_15_,1.1985,1.199,1.1984,1.199,0.04%
2011_6_14_,1.2044,1.2054,1.1985,1.1985,-0.49%
2011_6_13_,1.1909,1.2044,1.1906,1.2044,0.39%
2011_6_10_,1.2024,1.2025,1.1997,1.1997,-0.22%
2011_6_9_,1.2026,1.2026,1.2024,1.2024,-0.02%
2011_6_8_,1.2008,1.2026,1.2007,1.2026,0.15%
2011_6_7_,1.1985,1.2008,1.1982,1.2008,0.19%
2011_6_6_,1.2044,1.2046,1.1985,1.1985,-0.38%
2011_6_3_,1.2044,1.2045,1.2031,1.2031,-0.11%
2011_6_2_,1.1935,1.2044,1.1931,1.2044,0.91%
